Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;Presion Baro;Rad Solar;Precipitacion;BC 
23/06/2024 4:00;14;7;1;9,7;10,8;1,1;0,12;5,1;0,4;170;0;76,8;563;0;0;0,9
23/06/2024 5:00;16;5;9,2;11,3;20,5;1,6;0,26;4,5;0,7;205;0;79,3;563;0;0;1,7
23/06/2024 6:00;39;18;33,2;16,9;50,1;4,8;0,79;2,2;0,9;260;0;81,8;564;2;0;6,2
23/06/2024 7:00;44;17;34,2;16,6;50,8;6,8;0,7;2,7;0,9;269;0;81,3;564;37;0;5,4
23/06/2024 8:00;52;15;32,9;17,5;50,4;7,6;0,69;4,3;0,8;221;0;76,8;564;172;0;6
23/06/2024 9:00;36;14;21,4;17,6;39,1;4,6;0,61;6,5;0,7;338;0;69,1;564;157;0;4,9
23/06/2024 10:00;10;8;3,6;4,7;8,3;1,2;0,21;12,3;0,9;155;0;65,5;565;277;0;1,4
23/06/2024 11:00;11;8;3,2;4,4;7,6;1;0,27;15,2;1,4;122;0;57,5;564;355;0;0,9
23/06/2024 12:00;10;4;7,2;6,4;13,6;1;0,36;15,3;1,1;81;0;54,2;564;241;0;1,2
23/06/2024 13:00;21;6;21,3;13,6;34,9;1,5;0,69;12;1,9;26;0;63,4;564;389;0;2,8
23/06/2024 14:00;7;3;3,4;3,5;6,9;1;0,24;15,3;2,2;98;0;52;563;644;0;0,4
23/06/2024 15:00;5;5;0,5;1,9;2,4;1,1;0,23;16,3;1,4;137;0;50,6;562;375;0;0,5
23/06/2024 16:00;31;13;10;11;20,9;1,3;0,64;13,6;1,3;256;0;65,5;563;143;0;2
23/06/2024 17:00;26;8;8,9;10,7;19,6;1,6;0,67;12,5;2,5;256;0;73,5;563;128;0;2,1
23/06/2024 18:00;18;8;12;13,3;25,2;1,5;0,69;9,6;2,6;258;0;75,5;563;47;0;1,9
23/06/2024 19:00;33;11;14,8;15,2;30;1,6;0,82;5,9;2,5;260;0;79;563;0;0;2,3
23/06/2024 20:00;40;17;27,2;18,4;45,6;3,7;0,93;2,5;2,1;265;0;82,5;564;0;0,1;3,9
23/06/2024 21:00;21;9;24,7;19;43,8;2;0,85;2,2;1,4;249;0;88,3;564;0;1,3;3,5
23/06/2024 22:00;16;8;10,3;16,4;26,7;1,2;0,61;2,5;0,7;193;0;89,6;564;0;0;2,1
23/06/2024 23:00;8;5;1,6;9,8;11,4;0,9;0,28;4,3;0,5;159;0;89,6;564;0;0;1,2
24/06/2024 0:00;20;8;0;8,4;7,9;0,8;0,23;6,4;0,4;166;0;88,6;564;0;0;1
24/06/2024 1:00;20;17;14,3;13;27,3;2;0,45;4,2;0,5;277;0;88,4;564;0;0;2,3
24/06/2024 2:00;3;2,1;4,7;13,9;18,7;1,2;0,38;3;0,9;287;0;86,3;564;0;0;2,1
24/06/2024 3:00;20;3;4,1;14,2;18,3;1,2;0,34;4,5;0,6;290;0;85,2;564;0;0;1,9
24/06/2024 4:00;23;12;10;15,3;25,2;1,2;0,32;3,4;0,7;304;0;85,4;564;0;0;4
24/06/2024 5:00;14;9;1,9;13,5;15,4;1;0,37;3,5;0,4;295;0;85,6;563;0;0;2,8
24/06/2024 6:00;28;8;19,1;17;36,1;1,2;0,59;2;0,4;294;0;87,7;564;2;0;4,7
24/06/2024 7:00;65;20;96,9;27;123,9;3,2;1,91;2,4;0,8;297;0;87,6;564;69;0;12,3
24/06/2024 8:00;90;37;116,9;39,8;156,7;4;2,26;3,3;0,7;333;0;77,7;564;187;0;24,5
24/06/2024 9:00;39;17;39,4;23,3;62,7;2,1;0,82;7,9;1;129;0;67,6;565;387;0;8,3
24/06/2024 10:00;14;9;6,2;8,1;14,3;0,9;0,27;11,1;1,6;143;0;62,1;565;264;0;2
24/06/2024 11:00;22;7;4,8;5,7;10,5;0,7;0,23;13;1,9;136;0;60,1;565;536;0;2,2
24/06/2024 12:00;18;7;4,6;4,9;9,5;0,7;0,21;15,2;1,5;150;0;54,3;565;520;0,1;1,6
24/06/2024 13:00;12;6;4,5;4,4;8,9;1;0,22;15,5;1,1;149;0;54,3;564;793;0;2,6
24/06/2024 14:00;11;3;0,3;2,3;2,7;1,1;0,15;16,8;1,8;144;0;50,2;563;695;0;1
24/06/2024 15:00;30;2;2,4;4,4;6,8;1,1;0,31;14,3;1,6;150;0;58,1;563;372;0,2;1,4
24/06/2024 16:00;15;1,3;1,6;3,7;5,3;1,3;0,23;14,3;1,7;160;0;56,6;563;476;0;1,3
24/06/2024 17:00;13;6;3,5;5,3;8,8;1,2;0,37;13,3;1,6;130;0;56;563;172;0;1,4
24/06/2024 18:00;16;5;6,6;9,7;16,3;1,4;0,55;8,7;1,4;123;0;71,3;563;40;0,3;2
24/06/2024 19:00;19;13;3,6;10,7;14,3;2;0,48;6,5;1,1;137;0;76;563;0;0;2,4
24/06/2024 20:00;16;12;6,5;12,8;19,3;1,2;0,5;4,8;1;117;0;75,8;564;0;0;2,3
24/06/2024 21:00;12;11;6,2;11,3;17,5;1,2;0,45;6,1;1,7;112;0;75,5;564;0;0;2,1
24/06/2024 22:00;16;8;3,1;8,2;11,3;0,7;0,39;8,4;1,9;121;0;77,6;565;0;0,1;1,3
24/06/2024 23:00;8;4;0;4,8;3,9;0,6;0,3;10,5;1,3;125;0;80,4;565;0;0;0,6
25/06/2024 0:00;6;5;1,1;7,9;9,1;1,2;0,37;7,8;1,8;99;0;79,1;565;0;0;1,7
25/06/2024 1:00;11;11;0;5,8;5,5;1,1;0,19;10;1,8;100;0;76;564;0;0;1
25/06/2024 2:00;12;6;0;0;0;1;0,17;9,5;0,5;123;0;78,9;564;0;0;1,1
25/06/2024 3:00;11;5;0;0;0;0,7;0,14;10,5;1,3;122;0;81,3;564;0;0;0,8
25/06/2024 4:00;10;10;0;6,7;5,9;0,9;0,15;9,7;1,8;117;0;82,1;564;0;0;1
25/06/2024 5:00;17;6;2,9;9,3;12,2;0,6;0,19;7,4;1,5;123;0;81,5;564;0;0;1,8
25/06/2024 6:00;17;8;11,1;14,9;26;0,9;0,38;3,4;1,1;124;0;82,5;564;2;0;3,3
25/06/2024 7:00;26;12;13,9;14,4;28,2;1,3;0,49;4,3;0,6;131;0;83,4;564;76;0;3,5
25/06/2024 8:00;0;0;4,5;7,6;12,1;1;0,31;11,3;1,4;131;0;76,4;565;175;0;2,3
25/06/2024 9:00;20;2,4;0;0;0;0;0;0;1,7;123;0;70,2;565;231;0,1;2,4
25/06/2024 10:00;16;3;4;5,7;9,7;1,1;0,28;15,3;2;126;0;63;565;622;0;1,9
25/06/2024 11:00;7;3;1,3;2,5;3,8;1;0,23;16,6;1,9;129;0;53,2;565;857;0;1,1
25/06/2024 12:00;0;0;0;0;0;0;0;0;1,8;127;0;48,7;565;834;0;0
25/06/2024 13:00;0;0;0;0;0;0;0;0;2,3;123;0;44,5;564;1249;0;0
25/06/2024 14:00;0;0;0;0;0;0;0;0;2,2;124;0;42,3;563;1154;0,1;0
25/06/2024 15:00;0;0;0;0;0;0;0;0;2,3;128;0;39;563;1013;0;0
25/06/2024 16:00;0;0;0;0;0;0;0;0;2,4;119;0;39,2;563;756;0;0
25/06/2024 17:00;0;0;0;0;0;0;0;0;1,6;141;0;40,4;562;436;0;0
25/06/2024 18:00;0;0;0;0;0;0;0;0;1,6;155;0;48;563;104;0;0
25/06/2024 19:00;0;0;0;0;0;0;0;0;1,2;117;0;60,8;563;0;0;0
25/06/2024 20:00;0;0;0;0;0;0;0;0;1,2;127;0;69,7;564;0;0;0
25/06/2024 21:00;0;0;0;0;0;0;0;0;1,7;120;0;73,2;565;0;0;0
25/06/2024 22:00;0;0;0;0;0;0;0;0;1,5;135;0;72,9;565;0;0;0
25/06/2024 23:00;0;0;0;0;0;0;0;0;1,1;134;0;74,6;565;0;0;0
26/06/2024 0:00;0;0;0;0;0;0;0;0;1,3;124;0;74,6;565;0;0;0
26/06/2024 1:00;0;0;0;0;0;0;0;0;0,7;124;0;76,6;565;0;0;0
26/06/2024 2:00;0;0;0;0;0;0;0;0;0,5;125;0;81,7;564;0;0,8;0
26/06/2024 3:00;0;0;0;0;0;0;0;0;0,4;95;0;85,4;564;0;0,2;0
26/06/2024 4:00;0;0;0;0;0;0;0;0;0,5;84;0;87,2;564;0;0;0
26/06/2024 5:00;0;0;0;0;0;0;0;0;0,6;87;0;87,2;564;0;0;0
26/06/2024 6:00;0;0;0;0;0;0;0;0;1,3;101;0;86,5;564;3;0;0
26/06/2024 7:00;0;0;0;0;0;0;0;0;1,2;103;0;81,9;564;132;0;0
26/06/2024 8:00;0;0;0;0;0;0;0;0;1,6;115;0;63,1;565;328;0;0
26/06/2024 9:00;0;0;0;0;0;0;0;0;1,6;108;0;60,4;565;256;0;0
26/06/2024 10:00;0;0;0;0;0;0;0;0;1,7;121;0;58,9;565;354;0;0
26/06/2024 11:00;0;0;0;0;0;0;0;0;2;121;0;53,7;565;525;0;0
26/06/2024 12:00;0;0;0;0;0;0;0;0;2,2;111;0;52,8;565;621;0;0
26/06/2024 13:00;0;0;0;0;0;0;0;0;2,1;135;0;53;564;400;0;0
26/06/2024 14:00;0;0;0;0;0;0;0;0;2,4;121;0;57;564;320;1;0
26/06/2024 15:00;0;0;0;0;0;0;0;0;2;112;0;66,7;563;742;0,5;0
26/06/2024 16:00;0;0;0;0;0;0;0;0;2,6;94;0;49,6;563;732;0;0
26/06/2024 17:00;0;0;0;0;0;0;0;0;1,5;121;0;45,5;563;397;0;0
26/06/2024 18:00;0;0;0;0;0;0;0;0;1,6;124;0;48,8;563;113;0;0
26/06/2024 19:00;0;0;0;0;0;0;0;0;0,8;138;0;63,2;563;0;0;0
26/06/2024 20:00;0;0;0;0;0;0;0;0;1,2;131;0;73,3;564;0;0;0
26/06/2024 21:00;0;0;0;0;0;0;0;0;0,8;133;0;75,8;565;0;0;0
26/06/2024 22:00;0;0;0;0;0;0;0;0;1;124;0;76,8;565;0;0;0
26/06/2024 23:00;0;0;0;0;0;0;0;0;0,8;137;0;77,6;565;0;0;0
27/06/2024 0:00;0;0;0;0;0;0;0;0;0,9;131;0;78,8;565;0;0;0
27/06/2024 1:00;0;0;0;0;0;0;0;0;1,4;105;0;77,9;565;0;0;0
27/06/2024 2:00;0;0;0;0;0;0;0;0;0,5;208;0;75,1;564;0;0;0
27/06/2024 3:00;0;0;0;0;0;0;0;0;0,4;134;0;74,7;564;0;0;0
27/06/2024 4:00;0;0;0;0;0;0;0;0;0,2;137;0;73,9;564;0;0;0
27/06/2024 5:00;0;0;0;0;0;0;0;0;1,1;240;0;79,7;564;0;0;0
27/06/2024 6:00;0;0;0;0;0;0;0;0;0,5;295;0;80,3;564;2;0;0
27/06/2024 7:00;0;0;0;0;0;0;0;0;0,8;292;0;78,9;565;54;0;0
27/06/2024 8:00;0;0;0;0;0;0;0;0;0,8;232;0;72,9;565;176;0;0
27/06/2024 9:00;0;0;0;0;0;0;0;0;0,9;238;0;61,7;565;497;0;0
27/06/2024 10:00;0;0;0;0;0;0;0;0;0,6;220;0;52,1;565;516;0;0
27/06/2024 11:00;0;0;0;0;0;0;0;0;1,4;65;0;53,7;565;287;0;0
27/06/2024 12:00;0;0;0;0;0;0;0;0;1,8;125;0;53;564;333;0;0
27/06/2024 13:00;0;0;0;0;0;0;0;0;1,9;133;0;50,8;564;502;0;0
27/06/2024 14:00;0;0;0;0;0;0;0;0;1,4;126;0;45,4;563;655;0;0
27/06/2024 15:00;0;0;0;0;0;0;0;0;2,4;252;0;56,5;562;278;0;0
27/06/2024 16:00;0;0;0;0;0;0;0;0;3,7;231;0;73;562;59;0,7;0
27/06/2024 17:00;0;0;0;0;0;0;0;0;3,1;235;0;82,7;562;70;0,1;0
27/06/2024 18:00;0;0;0;0;0;0;0;0;1,7;251;0;77,5;563;44;0;0
27/06/2024 19:00;0;0;0;0;0;0;0;0;1,5;281;0;74,5;563;0;0;0
27/06/2024 20:00;0;0;0;0;0;0;0;0;1,1;332;0;74,9;563;0;0;0
27/06/2024 21:00;0;0;0;0;0;0;0;0;1,3;335;0;75,4;564;0;0;0
27/06/2024 22:00;0;0;0;0;0;0;0;0;0,8;283;0;75,1;564;0;0;0
27/06/2024 23:00;0;0;0;0;0;0;0;0;1,1;305;0;75,3;564;0;0;0
28/06/2024 0:00;0;0;0;0;0;0;0;0;0,9;260;0;74,2;564;0;0;0
28/06/2024 1:00;0;0;0;0;0;0;0;0;0,9;246;0;75,8;564;0;0;0
28/06/2024 2:00;0;0;0;0;0;0;0;0;1,6;247;0;78,7;564;0;0;0
28/06/2024 3:00;0;0;0;0;0;0;0;0;0,7;263;0;86,1;564;0;1,7;0
28/06/2024 4:00;0;0;0;0;0;0;0;0;0,4;267;0;89,3;564;0;0;0
28/06/2024 5:00;0;0;0;0;0;0;0;0;0,4;267;0;90,3;564;0;0;0
28/06/2024 6:00;0;0;0;0;0;0;0;0;0,4;267;0;91,2;564;2;0;0
28/06/2024 7:00;0;0;0;0;0;0;0;0;0,4;266;0;91,2;564;36;0;0
28/06/2024 8:00;0;0;0;0;0;0;0;0;1,2;251;0;88;565;178;0;0
28/06/2024 9:00;0;0;0;0;0;0;0;0;1;264;0;72,5;565;348;0;0
28/06/2024 10:00;0;0;0;0;0;0;0;0;1,1;238;0;65,5;565;255;0;0
28/06/2024 11:00;0;0;0;0;0;0;0;0;1,7;232;0;72,9;565;185;0,1;0
28/06/2024 12:00;0;0;0;0;0;0;0;0;2,9;242;0;74,4;565;427;0;0
28/06/2024 13:00;0;0;0;0;0;0;0;0;3,2;249;0;78,2;564;138;0;0
28/06/2024 14:00;0;0;0;0;0;0;0;0;2,7;250;0;87,4;564;80;0;0
28/06/2024 15:00;0;0;0;0;0;0;0;0;1,4;267;0;89,6;564;121;0;0
28/06/2024 16:00;0;0;0;0;0;0;0;0;1;242;0;87,4;563;259;0;0
28/06/2024 17:00;0;0;0;0;0;0;0;0;0,4;174;0;76,8;563;196;0;0
28/06/2024 18:00;0;0;0;0;0;0;0;0;0,5;126;0;72,9;563;101;0;0
28/06/2024 19:00;0;0;0;0;0;0;0;0;0,4;125;0;81,6;563;0;0;0
28/06/2024 20:00;0;0;0;0;0;0;0;0;0,4;125;0;88,3;564;0;0;0
28/06/2024 21:00;0;0;0;0;0;0;0;0;0,4;125;0;90,6;564;0;0;0
28/06/2024 22:00;0;0;0;0;0;0;0;0;0,4;125;0;91,6;565;0;0;0
28/06/2024 23:00;0;0;0;0;0;0;0;0;0,4;123;0;91,4;565;0;0;0
29/06/2024 0:00;0;0;0;0;0;0;0;0;0,4;123;0;91,3;565;0;0;0
29/06/2024 1:00;0;0;0;0;0;0;0;0;0,5;184;0;91,1;564;0;0;0
29/06/2024 2:00;0;0;0;0;0;0;0;0;0,6;286;0;92,2;564;0;0;0
29/06/2024 3:00;0;0;0;0;0;0;0;0;0,7;289;0;92,3;564;0;0;0
29/06/2024 4:00;0;0;0;0;0;0;0;0;1,4;301;0;91,3;564;0;0;0
29/06/2024 5:00;0;0;0;0;0;0;0;0;0,7;288;0;91,2;564;0;0;0
29/06/2024 6:00;0;0;0;0;0;0;0;0;0,8;319;0;91,1;564;4;0;0
29/06/2024 7:00;0;0;0;0;0;0;0;0;0,4;325;0;92,3;565;79;0;0
29/06/2024 8:00;0;0;0;0;0;0;0;0;0,7;282;0;80;565;434;0;0
29/06/2024 9:00;0;0;0;0;0;0;0;0;0,9;227;0;62,3;565;642;0;0
29/06/2024 10:00;0;0;0;0;0;0;0;0;0,8;307;0;53,4;565;501;0;0
29/06/2024 11:00;0;0;0;0;0;0;0;0;0,3;138;0;51;565;415;0;0
29/06/2024 12:00;0;0;0;0;0;0;0;0;1,6;159;0;47;565;834;0;0
29/06/2024 13:00;0;0;0;0;0;0;0;0;1,5;173;0;38,3;564;953;0;0
29/06/2024 14:00;0;0;0;0;0;0;0;0;2,9;241;0;54,4;563;434;0;0
29/06/2024 15:00;0;0;0;0;0;0;0;0;3,5;228;0;59,3;563;815;0;0
29/06/2024 16:00;0;0;0;0;0;0;0;0;4;245;0;66,1;562;516;0;0
29/06/2024 17:00;0;0;0;0;0;0;0;0;1,5;238;0;84,2;563;71;0;0
29/06/2024 18:00;0;0;0;0;0;0;0;0;0,9;277;0;84;563;57;0;0
29/06/2024 19:00;0;0;0;0;0;0;0;0;1,1;255;0;85,5;564;0;0;0
29/06/2024 20:00;0;0;0;0;0;0;0;0;0,7;261;0;86,9;564;0;0;0
29/06/2024 21:00;0;0;0;0;0;0;0;0;0,7;281;0;88,7;565;0;0;0
29/06/2024 22:00;0;0;0;0;0;0;0;0;0,4;138;0;88,2;565;0;0;0
29/06/2024 23:00;0;0;0;0;0;0;0;0;1,6;112;0;86,4;565;0;0;0
30/06/2024 0:00;0;0;0;0;0;0;0;0;1,2;122;0;84,9;565;0;0;0
30/06/2024 1:00;0;0;0;0;0;0;0;0;1,2;117;0;87,2;565;0;0;0
30/06/2024 2:00;0;0;0;0;0;0;0;0;0,7;102;0;87,9;564;0;0;0
30/06/2024 3:00;0;0;0;0;0;0;0;0;1,4;100;0;87,5;564;0;0;0
30/06/2024 4:00;0;0;0;0;0;0;0;0;1,1;112;0;84,5;564;0;0;0
30/06/2024 5:00;0;0;0;0;0;0;0;0;1,4;115;0;83,7;564;0;0;0
30/06/2024 6:00;0;0;0;0;0;0;0;0;1,5;114;0;83,8;564;3;0;0
30/06/2024 7:00;0;0;0;0;0;0;0;0;1,5;112;0;80,3;564;103;0;0
30/06/2024 8:00;0;0;0;0;0;0;0;0;1,3;104;0;62,5;564;404;0;0
30/06/2024 9:00;0;0;0;0;0;0;0;0;0,8;39;0;48,5;565;695;0;0
30/06/2024 10:00;0;0;0;0;0;0;0;0;1;182;0;44,3;565;843;0;0
30/06/2024 11:00;0;0;0;0;0;0;0;0;0,9;153;0;41,9;565;731;0;0
30/06/2024 12:00;0;0;0;0;0;0;0;0;1,2;140;0;41;564;677;0;0
30/06/2024 13:00;0;0;0;0;0;0;0;0;1,3;29;0;43,4;563;619;0;0
30/06/2024 14:00;0;0;0;0;0;0;0;0;1,8;168;0;41,7;563;985;0;0
30/06/2024 15:00;0;0;0;0;0;0;0;0;2,9;241;0;55,3;562;172;0;0
30/06/2024 16:00;0;0;0;0;0;0;0;0;3,2;224;0;72,5;562;184;0;0
30/06/2024 17:00;0;0;0;0;0;0;0;0;2,2;268;0;83,2;562;68;0;0
30/06/2024 18:00;0;0;0;0;0;0;0;0;0,4;82;0;95;562;14;0;0
30/06/2024 19:00;0;0;0;0;0;0;0;0;0,3;225;0;96;563;0;0;0
30/06/2024 20:00;0;0;0;0;0;0;0;0;1;279;0;96;564;0;0;0
30/06/2024 21:00;0;0;0;0;0;0;0;0;0,9;269;0;96,1;564;0;0;0
30/06/2024 22:00;0;0;0;0;0;0;0;0;0,4;251;0;96,1;564;0;0;0
30/06/2024 23:00;0;0;0;0;0;0;0;0;0,3;275;0;96,1;564;0;0;0
1/07/2024 0:00;0;0;0;0;0;0;0;0;1,3;39;0;96,3;564;0;0;0
1/07/2024 1:00;0;0;0;0;0;0;0;0;0,4;57;0;95,9;564;0;0;0
1/07/2024 2:00;0;0;0;0;0;0;0;0;0,4;61;0;95,7;563;0;0;0
1/07/2024 3:00;0;0;0;0;0;0;0;0;0,4;65;0;95,4;563;0;0;0
1/07/2024 4:00;0;0;0;0;0;0;0;0;0,8;95;0;95,4;563;0;0;0
1/07/2024 5:00;0;0;0;0;0;0;0;0;1,2;88;0;95,2;563;0;0;0
1/07/2024 6:00;0;0;0;0;0;0;0;0;1,1;101;0;90,7;563;2;0;0
1/07/2024 7:00;0;0;0;0;0;0;0;0;1;87;0;87,9;563;48;0;0
1/07/2024 8:00;0;0;0;0;0;0;0;0;0,8;113;0;79,8;564;269;0;0
1/07/2024 9:00;0;0;0;0;0;0;0;0;1,4;139;0;59,3;564;548;0;0
1/07/2024 10:00;0;0;0;0;0;0;0;0;1,7;128;0;54;564;469;0;0
1/07/2024 11:00;0;0;0;0;0;0;0;0;1,6;90;0;52,3;564;593;0;0
1/07/2024 12:00;0;0;0;0;0;0;0;0;1,9;149;0;48,5;564;826;0;0
1/07/2024 13:00;0;0;0;0;0;0;0;0;1,2;125;0;47,4;563;574;0;0
1/07/2024 14:00;0;0;0;0;0;0;0;0;2,1;157;0;43,2;562;1146;0;0
1/07/2024 15:00;0;0;0;0;0;0;0;0;2;153;0;39,7;562;929;0;0
1/07/2024 16:00;0;0;0;0;0;0;0;0;2;156;0;36,2;561;747;0;0
1/07/2024 17:00;0;0;0;0;0;0;0;0;1,6;159;0;35,3;561;441;0;0
1/07/2024 18:00;0;0;0;0;0;0;0;0;1,5;147;0;45,1;562;78;0;0
1/07/2024 19:00;0;0;0;0;0;0;0;0;1,1;133;0;59,8;562;0;0;0
1/07/2024 20:00;0;0;0;0;0;0;0;0;1,6;127;0;71,6;563;0;0;0
1/07/2024 21:00;0;0;0;0;0;0;0;0;1,4;123;0;71,8;564;0;0;0
1/07/2024 22:00;0;0;0;0;0;0;0;0;1,5;144;0;74,5;564;0;0;0
1/07/2024 23:00;0;0;0;0;0;0;0;0;1,5;132;0;78,7;564;0;0;0
2/07/2024 0:00;0;0;0;0;0;0;0;0;1,7;133;0;75,3;564;0;0;0
2/07/2024 1:00;0;0;0;0;0;0;0;0;1,2;141;0;73,8;564;0;0;0
2/07/2024 2:00;0;0;0;0;0;0;0;0;1,4;141;0;72,8;564;0;0;0
2/07/2024 3:00;0;0;0;0;0;0;0;0;1,6;128;0;72,9;563;0;0;0
2/07/2024 4:00;0;0;0;0;0;0;0;0;0,8;151;0;75,3;563;0;0;0
2/07/2024 5:00;0;0;0;0;0;0;0;0;0,6;152;0;76,3;563;0;0;0
2/07/2024 6:00;0;0;0;0;0;0;0;0;0,9;143;0;78,4;564;3;0;0
2/07/2024 7:00;0;0;0;0;0;0;0;0;1,2;114;0;79,7;564;80;0;0
2/07/2024 8:00;0;0;0;0;0;0;0;0;1,2;137;0;71,2;564;129;0;0
2/07/2024 9:00;0;0;0;0;0;0;0;0;1,3;140;0;65,5;564;330;0;0
2/07/2024 10:00;0;0;0;0;0;0;0;0;2,1;118;0;52,9;564;882;0;0
2/07/2024 11:00;0;0;0;0;0;0;0;0;2,8;100;0;46,6;564;1062;0;0
2/07/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 15:00;0;0;0;0;0;0;0;0;2,5;93;0;45;562;787;0;0
2/07/2024 16:00;0;0;0;0;0;0;0;0;2,2;109;0;40,9;562;737;0;0
2/07/2024 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 18:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2/07/2024 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 0:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 1:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 2:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 3:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 4:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 5:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 6:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 7:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 8:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 9:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 11:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3/07/2024 16:00;20;8;19,7;8,9;28,6;3,5;0;18,2;1;169;0;50;562;228;0;2
3/07/2024 17:00;55;23;31,3;22,7;54;3,7;0;15,8;2,2;247;0;66,5;562;107;0;6,7
3/07/2024 18:00;35;16;24,1;17,7;41,9;4,1;0;11,7;1,6;206;0;62,3;562;107;0;4,9
3/07/2024 19:00;31;11;22;17,8;39,8;5,8;0;6,8;1;146;0;66,4;562;3;0;3,4
3/07/2024 20:00;14;8;19,6;14,4;34;3,7;0;7,9;1;125;0;72,7;563;0;0;2,3
3/07/2024 21:00;20;7;18,9;14;32,9;2,2;0;7,4;1,3;130;0;76,2;563;0;0;2
3/07/2024 22:00;20;5;16,7;14,2;30,9;1,9;0;7;1,1;125;0;76,1;564;0;0;2,1
3/07/2024 23:00;11;11;19,7;15,1;34,8;1,8;0;6,2;1,1;118;0;81,6;564;0;1,3;1,9
4/07/2024 0:00;18;11;24,2;19,1;43,3;2,1;0;2,3;0,5;99;0;86,7;563;0;0,3;2,9
4/07/2024 1:00;0;13;17,8;14,7;32,5;1,9;0;4,5;1;118;0;88,3;563;0;0;1,7
4/07/2024 2:00;7;7;14,4;11,5;25,9;1,9;0;6,6;0,9;103;0;88,7;563;0;0;1,3
4/07/2024 3:00;10;3;13,6;11,2;24,9;1,7;0;6;0,6;105;0;88,3;562;0;0;1,2
4/07/2024 4:00;15;6;16,4;14,2;30,6;1,9;0;3,6;0,4;105;0;89;563;0;0;2,6
4/07/2024 5:00;18;9;20,6;15,9;36,5;1,7;0;2,9;0,6;106;0;87;562;0;0;2,6
4/07/2024 6:00;28;10;40,5;21,2;61,7;1,8;0;1,9;0,5;132;0;87,5;562;3;0;5,3
4/07/2024 7:00;29;9;29,2;15,8;45,1;2;0;4,4;0,6;117;0;88,3;563;73;0;3,8
4/07/2024 8:00;40;8;59,4;20,5;80;2,9;0;6,7;0,7;70;0;70,6;563;303;0;6,2
4/07/2024 9:00;23;11;33,2;12,3;45,5;1,9;0;11,9;1,3;108;0;54,2;564;624;0;4,4
4/07/2024 10:00;24;9;22,2;12;34,2;1,7;0;13,7;1;124;0;52,1;564;293;0;2,3
4/07/2024 11:00;28;6;16,9;6,7;23,5;1,9;0;15,1;1,6;131;0;51,5;564;431;0;1,6
4/07/2024 12:00;8;3;19,2;7,8;27;1,8;0;15,9;1,2;128;0;50,4;563;348;0;1,4
4/07/2024 13:00;16;3;16,5;5,7;22,2;1,9;0;19;1,3;157;0;45,3;563;632;0;1,1
4/07/2024 14:00;15;1,1;22;8,5;30,5;2,2;0;18,8;0,8;149;0;45,5;562;414;0;1,1
4/07/2024 15:00;45;18;29,6;18,8;48,4;2,8;0;15;1,4;230;0;60,7;562;243;0;5,1
4/07/2024 16:00;68;21;31,5;20,9;52,5;3,4;0;17;1,8;236;0;61;561;310;0;6,9
4/07/2024 17:00;27;10;18,2;10;28,3;2,3;0;16,2;1,3;150;0;53,1;561;251;0;2,6
