Fecha;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;Vel Viento;Dir Viento;Temperatura;HR;PresionBaro;Rad Solar;Precipitacion;BC 
3/07/2024 13:00;7;0;0;0;0;0;0,2;0;2,1;109;17,2;61,6;0;306;0;0,5
3/07/2024 14:00;15;0;0;0;0;0;0,2;0;2,4;118;18,2;57,5;0;530;0;0,6
3/07/2024 15:00;0;0;0;0;0;0;0,2;0;2,2;105;19,5;51,3;0;587;0;0,5
3/07/2024 16:00;1;0;0;0;0;0;0,2;0;3,1;105;18,6;51,2;0;211;0;0,7
3/07/2024 17:00;15;0;0;0;0;0;0,3;0;3;111;17,8;54,2;0;104;0;1,1
3/07/2024 18:00;14;3;0;0;0;0;0,4;0;2,6;117;16,3;59,5;0;34;0;1,2
3/07/2024 19:00;11;3;0;0;0;0;0,5;0;2,4;114;14,8;66;0;0;0;0,9
3/07/2024 20:00;17;1;0;0;0;0;0,5;0;2,2;98;14,1;68,4;0;0;0;0,9
3/07/2024 21:00;14;1,2;0;0;0;0;0,4;0;1,9;104;13,6;70,3;0;0;0;1,2
3/07/2024 22:00;10;3;0;0;0;0;0,3;0;1,9;102;13,3;72;0;0;0;0,7
3/07/2024 23:00;13;2;0;0;0;0;0,3;0;1,6;101;12;84,8;0;0;1,9;0,6
4/07/2024 0:00;19;1,3;0;0;0;0;0,4;0;1;83;11,8;89,8;0;0;0,4;1,3
4/07/2024 1:00;9;9;0;0;0;0;0,3;0;0,9;96;11,7;89,3;0;0;0;1
4/07/2024 2:00;12;6;0;0;0;0;0,2;0;0,9;97;12,1;86,7;0;0;0;0,7
4/07/2024 3:00;7;3;0;0;0;0;0,2;0;1,4;111;11,8;86,4;0;0;0;0,5
4/07/2024 4:00;6;3;0;0;0;0;0,2;0;1,6;110;12;84,3;0;0;0;0,6
4/07/2024 5:00;9;4;0;0;0;0;0,2;0;1,4;98;11,8;82;0;0;0;0,5
4/07/2024 6:00;17;3;0;0;0;0;0,4;0;0,7;136;11,5;79,5;0;0;0;1,6
4/07/2024 7:00;23;2,4;0;0;0;0;0,6;0;1,5;112;11,1;79,7;0;27;0;2,4
4/07/2024 8:00;17;3;0;0;0;0;0,5;0;0,9;91;14,1;70,4;0;185;0;1,9
4/07/2024 9:00;26;6;0;0;0;0;0,8;0;0,5;53;18,5;56,8;0;457;0;4,6
4/07/2024 10:00;9;9;0;0;0;0;0,3;0;1,8;117;16,7;57,2;0;203;0;1
4/07/2024 11:00;6;4;0;0;0;0;0,2;0;1,9;101;17,3;54,9;0;209;0;0,4
4/07/2024 12:00;8;1;0;0;0;0;0,2;0;1,6;81;17,3;56,6;0;251;0;0,6
4/07/2024 13:00;9;1;0;0;0;0;0,2;0;0,5;131;20,8;46,9;0;465;0;0,6
4/07/2024 14:00;9;0,8;0;0;0;0;0,2;0;3,3;114;18,6;50,8;0;308;0;0,8
4/07/2024 15:00;9;0,8;0;0;0;0;0;0;3,7;112;18;55,7;0;389;0;0,8
4/07/2024 16:00;6;0,6;0;0;0;0;0;0;3,3;109;19,1;51,1;0;222;0;0,6
4/07/2024 17:00;7;0;0;0;0;0;0;0;3,7;112;18,2;53,7;0;92;0;0,9
4/07/2024 18:00;7;1;3,7;9,8;13,5;0;0,3;0;3,5;105;16,7;57,9;0;34;0;0,6
4/07/2024 19:00;8;2;4,7;10,7;15,5;0;0,5;0;3;105;15,1;63,4;0;0;0;0,9
4/07/2024 20:00;10;5;4,8;11,8;16,6;0;0,4;0;2,1;101;14,8;66,1;0;0;0;0,7
4/07/2024 21:00;13;4;4,5;11,4;15,9;0;0,4;0;1,6;126;14,8;65,1;0;0;0;1
4/07/2024 22:00;14;1;3,6;11;14,5;0;0,4;0;1,5;111;14,5;68;0;0;0;1
4/07/2024 23:00;14;0,9;3;12,2;15,2;0;0,3;0;0,9;113;14,1;69,4;0;0;0;0,9
5/07/2024 0:00;9;4;1,1;7,5;8,6;0;0,2;0;1,7;111;13,4;75,6;0;0;0,3;0,5
5/07/2024 1:00;5;5;0,8;5,9;6,7;0;0,2;0;1,4;101;12,1;85,2;0;0;0,3;0,2
5/07/2024 2:00;7;3;1,7;14,1;15,8;0;0,3;0;0,3;50;12;87,2;0;0;0,1;0,7
5/07/2024 3:00;16;1,1;1,8;16,7;18,5;0;0,3;0;1,3;69;12,1;87,6;0;0;0,2;1,1
5/07/2024 4:00;9;0,8;1,1;9,6;10,7;0;0,2;0;1,5;103;11,8;85,6;0;0;0;0,8
5/07/2024 5:00;8;4;1,8;10,7;12,6;0;0,2;0;0,7;89;12,1;81,4;0;0;0;0,6
5/07/2024 6:00;12;2;4,5;11,6;16,1;0;0,3;0;1,1;135;12,6;75,7;0;0;0;1
5/07/2024 7:00;21;1,4;10,4;13,8;24,2;0;0,5;0;1;131;12,8;74,7;0;9;0;1,4
5/07/2024 8:00;18;1,4;0;0;0;0;0,5;0;0,2;45;13;75,3;0;26;0;1,4
5/07/2024 9:00;21;6;0;0;0;0;0,7;0;0,5;49;14;72,1;0;66;0;2,4
5/07/2024 10:00;13;5;0;0;0;0;0,3;0;0,8;132;15,2;66,7;0;175;0;1,3
5/07/2024 11:00;9;3;2,1;5,7;7,8;0;0,2;0;0,9;92;16;67,4;0;332;0;0,7
5/07/2024 12:00;6;2;2,1;4,7;6,8;0;0,2;0;1,8;86;18,1;58,1;0;503;0;0,4
5/07/2024 13:00;18;1,3;6,9;11,6;18,5;0;0,4;0;0,2;91;17,7;60;0;223;0;1,3
5/07/2024 14:00;32;7;3,7;16,1;19,8;0;0,4;0;1,5;355;15,3;70,9;0;44;0,5;3,2
5/07/2024 15:00;23;11;6,2;17;23,2;0;0,6;0;1,4;3;12,4;88,5;0;13;5,3;2,7
5/07/2024 16:00;13;11;12;20;32;0;0,7;0;1,1;323;12;91,4;0;41;1,4;3,1
5/07/2024 17:00;20;8;15;23,7;38,6;0;0,7;0;1;341;12,1;90,6;0;36;0,6;3,8
5/07/2024 18:00;22;12;28,4;26,8;55,2;0;1;0;0,9;358;11,8;91,4;0;15;0,2;4,4
5/07/2024 19:00;17;15;34,6;24,1;58,8;0;1,2;0;0,4;67;11,5;92,2;0;0;0;4,8
5/07/2024 20:00;16;9;25,8;16,4;42,2;0;1,1;0;0,8;106;11,3;92,1;0;0;0;3
5/07/2024 21:00;20;13;25,5;15,1;40,6;0;1;0;0,9;96;11,4;91;0;0;0;3
5/07/2024 22:00;20;11;23,5;17,1;40,6;0;1;0;0,6;75;11,4;89,6;0;0;0;3
5/07/2024 23:00;23;9;24,5;18,6;43,1;0;0,9;0;0,4;82;11,6;87,6;0;0;0;2,4
6/07/2024 0:00;8;7;6,3;12,2;18,5;0;0,4;0;0,6;125;11,9;82,8;0;0;0,1;1,1
6/07/2024 1:00;5;5;1,1;7,2;8,4;0;0,3;0;0,3;62;11,8;82,7;0;0;0;0,3
6/07/2024 2:00;33;3,9;55;17,4;72,4;0;1,1;0;0,6;27;11,5;87,1;0;0;0;3,9
6/07/2024 3:00;28;20;40,5;15,9;56,4;0;0,9;0;0,6;98;11,3;88,3;0;0;0;3,8
6/07/2024 4:00;31;9;40,5;13,8;54,3;0;0,9;0;0,5;91;10,9;89,1;0;0;0;3,8
6/07/2024 5:00;16;16;14,8;11,8;26,6;0;0,5;0;0,5;58;10,2;90,3;0;0;0;1,7
6/07/2024 6:00;24;7;31,9;12,5;44,5;0;0,6;0;0,5;118;10,2;90,9;0;0;0;3
6/07/2024 7:00;25;6;41,2;11,3;52,5;0;0,9;0;0,6;112;10;91,9;0;16;0;2,9
6/07/2024 8:00;33;6;46,1;15,7;61,8;0;1,1;0;0,6;153;12,1;85,7;0;100;0;5,1
6/07/2024 9:00;13;9;8,4;9,3;17,8;0;0,4;0;1,9;115;15,6;64,6;0;367;0;1,1
6/07/2024 10:00;12;6;5,4;7,4;12,8;0;0,4;0;2,5;120;16,2;61,2;0;409;0;1
6/07/2024 11:00;13;3;3,4;5,4;8,8;0;0,3;0;2,5;123;18;53,6;0;674;0;0,6
6/07/2024 12:00;12;0,7;3,1;4,7;7,8;0;0,3;0;3,5;119;18,4;51,4;0;673;0;0,7
6/07/2024 13:00;10;1;3,3;4,7;7,9;0;0,3;0;3,9;127;18,2;52,1;0;596;0;0,5
6/07/2024 14:00;24;1;3,2;4,8;7,9;0;0,3;0;3,7;122;18,5;51,1;0;536;0;0,6
6/07/2024 15:00;5;1;2,4;4,6;7;0;0,3;0;2,4;116;18,2;49,8;0;367;0;0,6
6/07/2024 16:00;6;2;3,7;5,5;9,1;0;0,3;0;2,2;133;17,5;53,8;0;195;0;0,5
6/07/2024 17:00;8;0,6;3,7;6,3;10;0;0,4;0;1,8;129;16,2;59;0;89;0;0,6
6/07/2024 18:00;10;1;3,8;7,3;11,1;0;0,4;0;2,1;112;16,1;60,1;0;46;0;0,6
6/07/2024 19:00;16;3;2,6;6,3;8,9;0;0,3;0;2,6;109;14,6;66,4;0;1;0;0,9
6/07/2024 20:00;12;3;3,4;7,3;10,7;0;0,4;0;2,2;108;14;68,8;0;0;0;0,7
6/07/2024 21:00;9;5;2,9;6,7;9,5;0;0,3;0;2,4;112;13,7;69,2;0;0;0;0,6
6/07/2024 22:00;14;3;1,8;5,7;7,5;0;0,3;0;1,5;127;13,5;69,1;0;0;0;0,4
6/07/2024 23:00;15;1;2,6;4,7;7,4;0;0,3;0;2,2;132;13,3;68;0;0;0;0,6
7/07/2024 0:00;13;0,4;1,8;5,1;6,8;0;0,2;0;1,1;125;12,7;70,3;0;0;0;0,4
7/07/2024 1:00;6;3;1,3;4,8;6,1;0;0,2;0;1,1;145;12,8;69,3;0;0;0;0,3
7/07/2024 2:00;11;6;1,3;4,2;5,5;0;0,2;0;2;104;12,1;75,2;0;0;0;0,4
7/07/2024 3:00;10;4;1,4;4,1;5,5;0;0,2;0;1,6;105;11,6;78,2;0;0;0;0,3
7/07/2024 4:00;13;2;1,1;4,2;5,3;0;0,2;0;1,4;104;11,7;76,9;0;0;0;0,2
7/07/2024 5:00;10;2;0,5;2,4;2,9;0;0,2;0;1,3;166;12,3;71,9;0;0;0;0,3
7/07/2024 6:00;10;1;0,9;3,8;4,7;0;0,2;0;0,8;121;12,1;73,2;0;0;0;0,3
7/07/2024 7:00;11;1;0,9;4,3;5,2;0;0,2;0;0,5;104;12;76,5;0;13;0;0,4
7/07/2024 8:00;8;3;3;5,8;8,8;0;0,3;0;0,6;121;12,3;77,8;0;68;0;0,3
7/07/2024 9:00;11;5;1,2;3,8;5;0;0,2;0;1,3;106;13,7;67,8;0;134;0;0,3
7/07/2024 10:00;12;2;1,8;3,9;5,6;0;0,2;0;1,7;110;15,3;61,6;0;315;0;0,4
7/07/2024 11:00;11;2;1,5;3,4;4,9;0;0,2;0;2;103;15,5;60,8;0;328;0;0,5
7/07/2024 12:00;16;9;1,7;3,6;5,3;0;0,2;0;1,3;108;17;55,8;0;451;0;0,3
7/07/2024 13:00;6;6;2,2;3,7;5,9;0;0,3;0;0,8;135;16,5;58,4;0;280;0;0,3
7/07/2024 14:00;8;3;3,2;4,4;7,6;0;0,3;0;1,7;117;16,8;55,8;0;401;0;0,2
7/07/2024 15:00;5;0,4;0;0;0;0;0,3;0;1,2;144;17,8;53,5;0;469;0;0,4
7/07/2024 16:00;9;0,4;0;0;0;0;0,3;0;1,6;144;17,1;55,6;0;233;0;0,4
7/07/2024 17:00;8;0,3;0;0;0;0;0,3;0;2,3;134;15,6;59,5;0;78;0;0,3
7/07/2024 18:00;6;0;0;0;0;0;0,3;0;2;101;14,6;62,4;0;46;0;0,2
7/07/2024 19:00;6;0;0;0;0;0;0,3;0;0,9;83;13,5;66,6;0;0;0;0,2
7/07/2024 20:00;5;3;0;0;0;0;0,2;0;1,4;87;13;68,7;0;0;0;0,2
7/07/2024 21:00;5;1;0;0;0;0;0,2;0;1,9;92;12,5;70,9;0;0;0;0,3
7/07/2024 22:00;5;2;0;0;0;0;0,2;0;0,5;106;12,1;75,3;0;0;0;0,3
7/07/2024 23:00;5;3;0;0;0;0;0,2;0;1,3;121;11,9;77,3;0;0;0;0,3
8/07/2024 0:00;6;2;0;0;0;0;0,2;0;0,9;100;12,1;75,3;0;0;0;0,1
8/07/2024 1:00;3;0;0;0;0;0;0,1;0;1,4;84;12,4;70,8;0;0;0;0,2
8/07/2024 2:00;2;0;0;0;0;0;0,1;0;1,1;67;12,2;70,2;0;0;0;0,1
8/07/2024 3:00;4;0;0;0;0;0;0,1;0;1;36;11,9;70,9;0;0;0;0,2
8/07/2024 4:00;7;0,4;0;0;0;0;0,2;0;0,2;8;11,6;72,1;0;0;0;0,4
8/07/2024 5:00;9;0,6;0;0;0;0;0,2;0;0,2;103;11,5;70,6;0;0;0;0,6
8/07/2024 6:00;12;2;0;0;0;0;0,2;0;0,6;105;11,4;71,1;0;0;0;1,1
8/07/2024 7:00;24;2,4;0;0;0;0;0,6;0;0,5;69;11,9;70;0;31;0;2,4
8/07/2024 8:00;28;6;0;0;0;0;0,7;0;0,6;80;13,2;65,3;0;110;0;3,6
8/07/2024 9:00;8;8;0;0;0;0;0;0;2,9;111;14,9;59,3;0;393;0;0,7
8/07/2024 10:00;9;3;0;0;0;0;0;0;3,2;113;16,4;54,5;0;641;0;0,6
8/07/2024 11:00;11;3;0;0;0;0;0;0;3,3;122;17;52,2;0;731;0;0,5
8/07/2024 12:00;12;3;0;0;0;0;0;0;2,5;131;17,9;50,2;0;665;0;0,4
8/07/2024 13:00;14;1;0;0;0;0;0;0;2,5;109;18,9;47,9;0;677;0;0,8
8/07/2024 14:00;9;0,5;0;0;0;0;0;0;2,4;101;18,7;48,5;0;522;0;0,5
8/07/2024 15:00;6;1;1,9;3,4;5,3;0;0,2;22,6;2,1;118;19,4;47;0;593;0;0,6
8/07/2024 16:00;8;0,9;3,4;4,7;8,1;0;0,3;22;2,2;139;19;48,2;0;163;0;0,9
8/07/2024 17:00;17;1,2;3,1;5,8;9;0;0,3;20,5;2,4;121;16,8;56,2;0;45;0;1,2
8/07/2024 18:00;13;5;2,3;5,5;7,8;0;0,3;21;1,4;144;16,4;58,2;0;54;0;0,8
8/07/2024 19:00;18;7;4;8,7;12,6;0;0,6;17,4;1,9;117;14,9;66,6;0;4;0,4;0,7
8/07/2024 20:00;15;7;3,3;12,1;15,4;0;0,6;10,8;0,6;73;12,3;85;0;0;3,5;1,2
8/07/2024 21:00;14;3;6,6;15;21,6;0;0,6;8,5;0,5;144;11,6;87,7;0;0;0,3;1,3
8/07/2024 22:00;14;4;5,8;22,3;28,1;0;0,7;4;0,5;55;11,7;86,8;0;0;0,1;1,6
8/07/2024 23:00;17;4;6;16,9;22,9;0;0,6;6,4;1;104;11,7;84,4;0;0;0;1,9
9/07/2024 0:00;6;2;0,8;6,8;7,6;0;0,3;19,1;1;161;12;76,7;0;0;0;0,7
9/07/2024 1:00;6;3;0,5;3,6;4,1;0;0,1;21,7;1,6;114;12,1;73,7;0;0;0;0,3
9/07/2024 2:00;5;1;0,6;2,9;3,5;0;0,1;14,2;1,9;107;11,3;80,9;0;0;0;0,1
9/07/2024 3:00;6;0,3;0,3;2,3;2,6;0;0,1;12,7;1,7;105;11,2;81,4;0;0;0;0,3
9/07/2024 4:00;8;1;0,3;2;2,2;0;0,1;21,2;1,4;119;11,5;75,3;0;0;0;0,2
9/07/2024 5:00;5;0,2;0,4;2,8;3,1;0;0,1;23,3;1,2;115;11,8;72;0;0;0;0,2
9/07/2024 6:00;15;0,8;1,9;5,4;7,3;0;0,2;21;1,3;102;12;71,1;0;0;0;0,8
9/07/2024 7:00;12;0;4,3;8,1;12,4;0;0,3;19,6;1,1;136;12,2;71,1;0;31;0;1,4
9/07/2024 8:00;12;5;3,3;7,9;11,2;0;0,3;18,9;0,8;120;12,9;70,5;0;89;0;1,1
9/07/2024 9:00;15;5;2,8;5,8;8,5;0;0,3;21,2;1,8;97;13,6;68,4;0;176;0;0,8
9/07/2024 10:00;0;4;2,4;4,2;6,6;0;0,3;22,2;1,6;110;14;68,4;0;219;0;0,6
9/07/2024 11:00;0;0;3,6;5;8,6;0;0,4;21;1,7;144;14,1;71,3;0;224;0,1;0,9
9/07/2024 12:00;0;0;2,9;5,2;8,1;0;1;21,6;1,7;123;16,2;60,7;0;480;0;1,6
9/07/2024 13:00;0;20;1,7;2,2;3,9;0;0,2;23,9;2,7;95;17,7;55,3;0;627;0;0,4
9/07/2024 14:00;54;5;1,9;2,7;4,6;0;0,2;23;2;110;18,6;51,8;0;564;0;0,4
9/07/2024 15:00;11;5;2,8;4;6,8;0;0,2;20,4;2,5;111;17,6;53,6;0;321;0;0,9
9/07/2024 16:00;8;2;2,9;4,3;7,2;0;0,2;20;2,3;111;17,3;56,2;0;200;0;1,3
9/07/2024 17:00;12;1;3,5;5,2;8,7;0;0,3;19,3;2,8;110;16,3;60,6;0;93;0;1
9/07/2024 18:00;18;4;3,8;6,2;10;0;0,3;18;1,5;122;14,7;67;0;47;0;0,7
9/07/2024 19:00;14;5;3,5;6,4;9,9;0;0,4;17,3;1,6;114;13,9;70,4;0;1;0;0,6
9/07/2024 20:00;14;2;5,9;7,2;13,1;0;0,4;17;1,7;148;13,6;72;0;0;0;0,8
9/07/2024 21:00;8;2;3,4;6,5;9,9;0;0,3;17;1,2;146;13,4;69,7;0;0;0;0,4
9/07/2024 22:00;4;3;2,8;8,4;11,2;0;0,3;11,8;0,9;115;13;71,7;0;0;0;1
9/07/2024 23:00;11;4;2,1;5,6;7,6;0;0,2;16;1,5;142;12,9;69,4;0;0;0;0,9
10/07/2024 0:00;8;2;0,8;4;4,8;0;0,2;18,6;1,1;144;13,1;68,2;0;0;0;0,5
10/07/2024 1:00;10;0,2;0,4;2,1;2,4;0;0,1;20,4;1;153;12,9;69,7;0;0;0;0,2
10/07/2024 2:00;8;0,3;0,3;1,7;2;0;0,1;20,6;1;137;12,8;70,4;0;0;0;0,3
10/07/2024 3:00;7;1;0,3;2,6;2,9;0;0,1;17;1,1;111;12,6;72,2;0;0;0;0,3
10/07/2024 4:00;5;2;0,5;3,9;4,5;0;0,2;11,9;1,3;106;12,2;75,6;0;0;0;0,3
10/07/2024 5:00;7;4;1,8;8,2;10;0;0,2;7,9;0,5;107;12,2;76,5;0;0;0;1
10/07/2024 6:00;15;4;14,3;14,4;28,6;0;0,4;3,1;0,5;99;12;78;0;0;0;2,5
10/07/2024 7:00;23;6;26;14,1;40,1;0;0,8;5,2;0,7;130;12,2;75,7;0;40;0;5
10/07/2024 8:00;32;13;5,9;6,7;12,6;0;0,3;18,7;1,9;160;14;63,4;0;109;0;1,5
10/07/2024 9:00;8;8;2,7;5,2;8;0;0,3;20,1;2,1;124;14,8;60,6;0;171;0;0,7
10/07/2024 10:00;15;3;2,4;4,8;7,3;0;0,2;20,7;1,9;111;15,5;57,9;0;196;0;0,6
10/07/2024 11:00;15;2;1,4;3,6;5;0;0,2;21,5;2,1;92;16,9;54;0;518;0;0,4
10/07/2024 12:00;15;1;2;3,8;5,8;0;0,2;23,1;1,6;120;17,6;50,4;0;444;0;0,4
10/07/2024 13:00;9;1;2,7;4,1;6,8;0;0,2;23,1;2;123;18,3;49,3;0;500;0;0,7
10/07/2024 14:00;10;0,6;2;4,1;6;0;0,2;23,7;1,9;107;18,1;49;0;367;0;0,6
10/07/2024 15:00;17;0,8;2,1;4,3;6,4;0;0,2;24,6;1,8;120;17,7;49,9;0;293;0;0,8
10/07/2024 16:00;16;7;3,1;5;8,1;0;0,3;24,4;2;137;17,2;51,2;0;149;0;0,9
10/07/2024 17:00;20;7;4,1;5,8;9,9;0;0,3;23,4;1,9;152;16,3;54,3;0;84;0;1
10/07/2024 18:00;17;6;4,3;8,6;13;0;0,4;19,9;1,6;124;14,9;59,9;0;21;0;0,8
10/07/2024 19:00;18;6;9;13,2;22,1;0;0,7;14,5;1,1;150;13,6;64,3;0;0;0;1,3
10/07/2024 20:00;26;7;10,8;15,8;26,6;0;0,7;10,5;1,1;124;12,6;67,9;0;0;0;2
10/07/2024 21:00;36;7;9,2;12,7;21,9;0;0,6;8,1;1,1;127;11,4;72;0;0;0;1,9
10/07/2024 22:00;39;13;3,9;7,7;11,6;0;0,3;15,8;1,4;152;12,3;63,5;0;0;0;1
10/07/2024 23:00;31;11;3,7;8,6;12,3;0;0,3;14,7;0,9;133;11,9;65,9;0;0;0;0,8
11/07/2024 0:00;26;11;2,3;8;10,4;0;0,3;13,4;0,8;111;11,1;70,8;0;0;0;0,9
11/07/2024 1:00;32;9;2,3;7,7;10;0;0,3;13,9;0,7;104;11,2;70,3;0;0;0;1,1
11/07/2024 2:00;41;12;1;6,2;7,2;0;0,2;13,1;0,6;118;10,9;71,4;0;0;0;0,8
11/07/2024 3:00;37;11;0,5;3,7;4,2;0;0,1;18,8;0,6;142;11,3;67,5;0;0;0;0,4
11/07/2024 4:00;35;19;1;5,2;6,2;0;0,1;15,1;0,9;115;10,7;71,1;0;0;0;0,3
11/07/2024 5:00;34;13;1,9;5;6,9;0;0,1;12,2;1,7;99;9,3;77;0;0;0;0,6
11/07/2024 6:00;42;14;6,1;10,1;16,2;0;0,3;8,3;0,9;104;9,2;77,6;0;0;0;2,1
11/07/2024 7:00;57;16;29,9;19,6;49,5;0;0,9;4,7;0,5;45;11,1;71,3;0;32;0;4
11/07/2024 8:00;78;22;48;23,7;71,6;0;1,3;8,4;0,4;331;13,1;64,4;0;86;0;7,8
11/07/2024 9:00;37;24;4,9;7,1;12;0;0,3;26;2,3;152;15,4;55,7;0;334;0;1,6
11/07/2024 10:00;31;7;2,2;4,9;7,2;0;0,2;26,2;2,2;119;16,4;54,8;0;510;0;0,7
11/07/2024 11:00;34;11;2,7;4,4;7,1;0;0,2;25,4;1,9;137;16,6;52,7;0;386;0;0,5
11/07/2024 12:00;39;12;2,3;4,3;6,7;0;0,2;23,7;2,1;128;16,6;52,3;0;271;0;0,7
11/07/2024 13:00;50;11;3;4,1;7,1;0;0,2;22,8;2,3;149;17,4;51,8;0;450;0;0,7
11/07/2024 14:00;46;15;2,9;3,8;6,7;0;0,2;22,6;2,2;158;18,6;46,7;0;437;0;0,6
11/07/2024 15:00;45;14;1,9;4,5;6,4;0;0,2;21,2;1,3;75;19,1;43,9;0;407;0;0,6
11/07/2024 16:00;56;16;3,1;4,4;7,5;0;0,2;23,2;1,1;129;18,9;40,9;0;211;0;0,9
11/07/2024 17:00;58;25;3,3;5,4;8,8;0;0,3;23,1;1,7;134;18,4;40,7;0;81;0;0,9
11/07/2024 18:00;52;27;3,5;6,1;9,6;0;0,3;23,4;1,4;154;16,3;45;0;22;0;0,7
11/07/2024 19:00;63;25;6,8;10,1;16,9;0;0,5;21,9;1,9;154;14,3;43,5;0;0;0;0,9
11/07/2024 20:00;48;27;4,9;9,4;14,3;0;0,4;19,7;1,5;124;13,2;52,4;0;0;0;0,9
11/07/2024 21:00;48;23;4,9;9;13,8;0;0,3;20,9;1,9;164;12,5;56,5;0;0;0;0,9
11/07/2024 22:00;48;19;5,1;11,2;16,3;0;0,4;16,5;1,6;164;11,9;60,5;0;0;0;1
11/07/2024 23:00;48;22;2,4;9,6;12;0;0,3;15,9;0,7;123;11,5;61,1;0;0;0;0,7
12/07/2024 0:00;48;19;2,3;7;9,3;0;0,2;14,7;1,6;111;10,5;65,1;0;0;0;0,7
12/07/2024 1:00;48;20;0,6;3,3;3,9;0;0,1;18,6;1,7;119;10,1;66;0;0;0;0,4
12/07/2024 2:00;41;15;0,4;2,7;3,1;0;0,1;16,4;2,1;110;9;72;0;0;0;0,5
12/07/2024 3:00;38;15;0,2;2,3;2,6;0;0,1;17,1;2,3;108;8,8;72,6;0;0;0;0,4
12/07/2024 4:00;38;20;0,4;2,8;3,2;0;0,1;15,2;2;103;8,6;73,4;0;0;0;0,5
12/07/2024 5:00;42;13;3,6;7,7;11,2;0;0,2;11,8;1,4;109;9,2;70,9;0;0;0;1
12/07/2024 6:00;68;15;23,5;19,5;42,9;0;0,5;3,6;0,2;43;9,8;71,1;0;0;0;4,8
12/07/2024 7:00;78;29;29,1;20,3;49,3;0;0,9;4,3;0,5;94;10,7;68,9;0;52;0;5,8
12/07/2024 8:00;87;32;33,5;25,3;58,9;0;1,1;8,8;0,9;358;15,2;53,1;0;232;0;5,5
12/07/2024 9:00;86;31;29,1;33,7;62,8;0;1,1;13,7;0,8;24;16,6;48,7;0;317;0;6
12/07/2024 10:00;45;38;8,9;15,6;24,5;0;0,6;25,8;1,5;153;18,2;43,2;0;450;0;3,1
12/07/2024 11:00;41;16;2,5;6;8,5;0;0,3;27,8;2,3;134;18,7;42,1;0;521;0;0,9
12/07/2024 12:00;40;11;2,2;5,5;7,7;0;0,3;28,3;1,5;114;17,6;48,3;0;286;0;0,9
12/07/2024 13:00;33;14;2,3;4,2;6,5;0;0,2;30,3;1,1;267;19,5;44,2;0;376;0;0,7
12/07/2024 14:00;33;13;2,1;5,7;7,7;0;0,3;25,6;1,5;96;16,5;61,1;0;102;1,4;1
12/07/2024 15:00;16;16;6,1;11,4;17,5;0;0,4;15;0,5;98;12,5;82,8;0;71;1,6;1,5
12/07/2024 16:00;22;11;6,8;15,9;22,6;0;0,4;15,1;0,2;321;14,9;71,8;0;168;0;2,5
12/07/2024 17:00;21;14;4,1;8,5;12,6;0;0,4;17,3;1,4;136;14,7;67,1;0;74;0;1,5
12/07/2024 18:00;19;11;5,7;9,2;14,9;0;0,5;16,5;1,7;144;13,5;72,9;0;16;0;1,4
12/07/2024 19:00;14;8;7,4;11,8;19,2;0;0,6;15,7;1,2;150;13,2;71,8;0;0;0;1
12/07/2024 20:00;12;6;4,6;9,7;14,3;0;0,5;18,8;1,3;135;12,8;71,8;0;0;0;1
12/07/2024 21:00;15;7;3,1;8,4;11,5;0;0,4;23,5;1,6;147;12,7;71;0;0;0;0,9
12/07/2024 22:00;11;5;3,2;9,3;12,5;0;0,4;17,9;1,2;123;12,3;76;0;0;0;0,7
12/07/2024 23:00;11;3;1,4;8,3;9,7;0;0,3;17,9;0,9;138;12,2;77;0;0;0;0,8
13/07/2024 0:00;7;2;1;5,3;6,2;0;0,2;22,8;1;156;12,2;76;0;0;0;0,6
13/07/2024 1:00;7;1;0,4;6,1;6,5;0;0,3;17,7;0,6;115;11,5;82,5;0;0;0;0,4
13/07/2024 2:00;4;1;0,6;4,4;4,9;0;0,2;20,2;1,1;110;11,4;81,6;0;0;0;0,4
13/07/2024 3:00;3;0,1;0,3;3,6;3,9;0;0,2;21,2;0,9;104;11;84;0;0;0,2;0,1
13/07/2024 4:00;5;0,3;0,5;4,8;5,3;0;0,2;20,1;1;133;10,9;83,2;0;0;0,1;0,3
13/07/2024 5:00;4;2;0,8;3,9;4,7;0;0,2;21,6;1,3;141;11,4;78,5;0;0;0;0,3
13/07/2024 6:00;6;1;1,5;6,2;7,7;0;0,3;18,4;1,6;123;11,4;78,8;0;0;0,1;0,6
13/07/2024 7:00;6;0,6;2,8;8,4;11,2;0;0,3;16,5;0,8;147;11,4;79,8;0;14;0;0,6
13/07/2024 8:00;9;2;4,3;8,8;13,1;0;0,4;14,8;0,7;124;11,5;83,5;0;75;1,1;0,8
13/07/2024 9:00;6;1;4,4;8,3;12,7;0;0,4;15,2;0,3;176;12,3;83,5;0;126;0,6;0,9
13/07/2024 10:00;5;0,8;2,5;6;8,5;0;0,3;17,6;0,1;347;12,8;81,1;0;173;1,4;0,8
13/07/2024 11:00;5;0;4;6,4;10,4;0;0,3;17,2;0,6;211;13,6;78,8;0;218;0,2;0,8
13/07/2024 12:00;5;0;2,4;4,7;7,1;0;0,3;19,2;0,4;138;15,1;68,6;0;327;0;0,7
13/07/2024 13:00;11;0;2,7;4,6;7,3;0;0,3;19,7;1,3;115;16,8;60,8;0;428;0;0,3
