Fecha ;PM10;PM2.5;NO;NO2;NOX;SO2;CO;OZONO;VelViento;DirViento;Temperatura;HR;PresiBaro;RadSolar;Precipitacion;BC 
1/04/2024 18:00;45,7;32,2;7,8;32,2;40,1;0,9;0,98;8,1;2,5;52;13,6;77,1;564;18;0;0
1/04/2024 19:00;32,2;22,5;6,7;31,9;38,6;0,7;1,07;4,5;1,1;8;12,6;77,06;565;0;0;0
1/04/2024 20:00;37;19,8;16,4;30,3;46,7;0,7;1,3;0,9;0,5;281;12,4;82,15;566;0;0;0
1/04/2024 21:00;31,3;21;14,8;32,5;47,3;0,6;1,28;1,1;0,5;220;12,5;82,12;566;0;0;0
1/04/2024 22:00;29,4;20,8;12,9;30,6;43,5;0,5;1,21;1,3;0,4;213;12,1;84,29;566;0;0,3;0
1/04/2024 23:00;25,7;23,6;28;27,6;55,6;0,5;1,58;0,9;0,3;1;11,9;86,28;566;0;0,2;0
2/04/2024 0:00;20,4;16,9;16,5;26,5;42,9;0,4;1,23;0,8;0,3;3;11,8;86,97;566;0;0,3;0
2/04/2024 1:00;36,4;22,6;34,2;26,5;60,7;0,6;1,33;0,6;0,3;263;12;87,46;566;0;0,1;0
2/04/2024 2:00;36,1;34,3;30;23,8;53,8;1,1;1,11;0,6;1,1;313;12,2;87,52;565;0;0;0
2/04/2024 3:00;39;25,5;17,4;19,4;36,8;1;0,76;0,3;0,4;294;12,1;87,43;565;0;0;0
2/04/2024 4:00;36,4;25,3;11,5;18,9;30,4;0,8;0,59;0,6;0,5;277;12,1;87,6;565;0;0;0
2/04/2024 5:00;33,3;23,8;10,8;15,9;26,7;0,7;0,51;0,8;0,1;355;12;87,84;565;0;0;0
2/04/2024 6:00;31,4;27,9;8,2;14,4;22,5;0,6;0,45;14,5;1;111;12;84,88;565;1;0;0
2/04/2024 7:00;27,8;27,8;0,7;11,7;12,3;0,5;0,45;29,4;1,4;113;12,8;72,6;566;39;0;0
2/04/2024 8:00;24,3;23,5;1,4;13,1;14,5;0,5;0,53;32,8;1,7;111;14,4;64,74;566;140;0;0
2/04/2024 9:00;40,2;19,6;0,7;7;7,8;0,5;0,4;36,6;0,8;152;15,6;60,25;566;186;0,1;0
2/04/2024 10:00;29;22,4;0;0;0;0;0;0;0,7;22;17,7;53,46;566;435;0;2,2
2/04/2024 11:00;47,5;34,3;0;0;0;0;0;0;1,1;117;19,3;48,57;566;778;0;1,4
2/04/2024 12:00;55,3;36,9;0;0;0;0;0;0;0,6;161;21,4;39,45;565;708;0;1,4
2/04/2024 13:00;45;31,3;2,3;8,8;11,1;0,7;0,4;41,1;0,2;198;20,2;47,2;565;377;0;2,2
2/04/2024 14:00;43,1;26,1;2,9;9,1;12,1;1;0,41;38,9;1,4;292;19,4;53,56;564;573;0;2,4
2/04/2024 15:00;49,2;29,7;3,7;11,7;15,4;1,2;0,42;37,4;4;308;17,5;64,08;564;321;0;2,8
2/04/2024 16:00;35,9;33,5;2,4;13,7;16,2;1,2;0,42;34,4;2,9;292;15,8;69,13;564;97;0;2,9
2/04/2024 17:00;50,3;23,3;3,3;18,2;21,5;1,2;0,57;29,5;1,8;275;16,1;67,81;563;114;0;3,5
2/04/2024 18:00;47,6;22;2,9;19;21,9;1,3;0,6;24,6;3,1;301;14,9;73,58;564;37;0;3,1
2/04/2024 19:00;47,4;38,5;1,5;20,8;22,3;1,2;0,66;21,4;2,1;307;13,7;78;564;0;3,7;2,8
2/04/2024 20:00;38,9;38,9;0,8;17,1;18;0,8;0,56;15,9;0,5;21;12,5;84,41;565;0;0,6;2
2/04/2024 21:00;37,1;28,9;1,2;23,6;24,9;0,9;0,69;5;0,2;202;12,5;86,75;565;0;0;2,8
2/04/2024 22:00;41,3;41;3,1;24,1;27,2;0,8;0,73;2,8;0,4;275;12,4;87,21;566;0;0;3
2/04/2024 23:00;35;32,1;14,4;29,3;43,7;1;0,97;0,9;0,8;295;12,6;87,36;566;0;0,1;4,6
3/04/2024 0:00;36,5;27,7;10,4;29;39,3;1;0,7;1,2;0,9;281;12,6;86,87;566;0;0,5;3,9
3/04/2024 1:00;38,8;27,2;4,3;28,8;33,1;1;0,44;5,1;1,7;304;12,6;85,17;565;0;0;2,9
3/04/2024 2:00;39,3;25,2;1,8;19,8;21,6;0,8;0,35;10,6;0,6;242;12,3;84,48;565;0;0;1,7
3/04/2024 3:00;31,5;24,7;1,1;13,9;15;0,6;0,32;10,4;0,4;245;11,8;85,55;564;0;0;1,4
3/04/2024 4:00;31;23,6;1,6;12,7;14,3;0,5;0,32;6,4;0,3;334;11,4;86,14;564;0;0;1,5
3/04/2024 5:00;27,1;22,9;2,5;13,7;16,2;0,4;0,33;3,8;0,3;339;10,9;87,2;564;0;0;1,9
3/04/2024 6:00;26,5;19,4;10,7;16,7;27,4;0,5;0,45;1,5;0,3;318;10,2;86,58;565;0;0;3,4
3/04/2024 7:00;0;28,8;59,7;17,8;77,5;1,1;1,17;1,2;0,4;329;11;86,77;565;21;0;13,2
3/04/2024 8:00;48,6;30,6;56,8;23,9;80,7;1,1;1,63;2,3;0,8;307;12,6;86,36;566;89;0;13,2
3/04/2024 9:00;69,5;41,8;40,6;29,5;70,1;1,7;1,53;5,6;0,8;290;15,2;74,18;566;172;0;11,1
3/04/2024 10:00;67,1;36,7;29,8;33,4;63,1;2;1,37;10;1,2;290;16,8;62,87;566;235;0;8,8
3/04/2024 11:00;61,2;46,1;24,2;39,4;63,5;2;1,33;14,1;1,1;293;17,2;59,92;566;199;0;9,5
3/04/2024 12:00;67,9;43,8;7,4;20;27,4;1,1;0,7;28;0,8;275;18,1;53,99;565;259;0;4,2
3/04/2024 13:00;70,2;35,8;2,9;9,2;12,1;0,7;0,38;29,9;1,2;108;18,5;51,46;565;359;0;1,9
3/04/2024 14:00;58,7;28,7;2,2;5,9;8,1;0,6;0,29;27,8;1,5;158;18,8;50,33;564;367;0;0,9
3/04/2024 15:00;42,2;20,4;2,2;5,5;7,7;0,6;0,28;28,3;1,5;180;19,2;49,16;564;418;0;1
3/04/2024 16:00;37,6;15,3;2;8,4;10,4;0,7;0,31;28,6;0,4;111;18,1;53,79;563;180;0;1,2
3/04/2024 17:00;27,3;11,7;3,6;22,1;25,8;1,4;0,59;21,7;2,7;300;15,9;69,09;564;41;0;4,6
3/04/2024 18:00;32,3;12,3;3;24,8;27,8;0,9;0,76;10,7;1,4;328;13,7;81,29;564;9;1,8;4
3/04/2024 19:00;40;18,5;8,1;30,4;38,5;0,8;1,04;3,7;1,6;313;13,2;85,26;564;0;0;4,2
3/04/2024 20:00;31;25,6;6,3;27,5;33,8;0,7;0,88;2,8;0,7;299;12,9;85,91;565;0;0;3,7
3/04/2024 21:00;34,3;28,1;17,8;24,9;42,8;0,7;1,04;1;0,4;329;12,6;86,74;565;0;0;4,4
3/04/2024 22:00;28,3;23,6;29,8;26,5;56,3;0,8;1,24;1;0,5;319;12,8;86,67;566;0;0;6,9
3/04/2024 23:00;29,6;25,2;5,4;16,9;22,3;0,5;0,51;3,7;0,5;83;12,2;83,96;566;0;0;2,2
4/04/2024 0:00;24,8;22,4;4;14,4;18,4;0,4;0,39;4,9;0,6;101;11,8;83,38;565;0;0;1,5
4/04/2024 1:00;23,1;18,1;1,6;12,2;13,8;0,4;0,32;9,7;0,9;102;12,5;78,55;565;0;0;1
4/04/2024 2:00;21,3;13,9;1,7;8,1;9,8;0,6;0,29;12,2;0,4;0;12,7;77,9;565;0;0;0,9
4/04/2024 3:00;21,2;11,1;1,1;7;8,2;0,7;0,25;16,5;0,9;38;12,3;80,27;564;0;0,2;0,8
4/04/2024 4:00;15,8;8,1;0,6;4,5;5,1;0,6;0,23;18,5;1,3;47;11,8;83,57;564;0;0,1;0,4
4/04/2024 5:00;14,2;13,1;1,2;7,9;9,1;0,7;0,26;7,8;0,4;358;11,5;84,97;564;0;0;0,8
4/04/2024 6:00;15,6;11,9;2,9;11,5;14,4;0,7;0,27;1,8;0,4;337;10,9;86,89;565;0;0;1,5
4/04/2024 7:00;11,8;9,4;27,2;16,2;43,4;0,9;0,7;0,8;0,6;16;11,7;87,02;565;19;0;6,8
4/04/2024 8:00;16;14;14,1;16,3;30,4;0,9;0,8;6,9;1,1;69;13,5;75,97;566;98;0;3,7
4/04/2024 9:00;22,1;14,2;7,9;12,9;20,8;0,8;0,62;14,3;0,7;73;15,5;65,29;566;188;0;2
4/04/2024 10:00;18,4;13,8;5,1;9,4;14,5;0,8;0,42;17,3;1,4;142;16,3;60,34;0;219;0;1,5
4/04/2024 11:00;14,9;10,9;4,2;8;12,3;0,7;0,36;20,9;2,2;92;16,2;59,87;0;263;0;1,1
4/04/2024 12:00;13,4;9;3,2;6,9;10,1;0,7;0,29;21,4;2,2;116;16,4;56,53;0;259;0;1
4/04/2024 13:00;11,1;7,6;2,6;4,5;7,1;0,7;0,22;23,1;1,8;165;18,6;48,74;0;500;0;0,8
4/04/2024 14:00;16,7;9,9;2;6,6;8,6;0,7;0,32;18,9;1,2;87;15,7;58,81;0;81;0;0,9
4/04/2024 15:00;11,6;7,5;3,3;9,9;13,3;0,7;0,34;14,1;1,6;156;14,8;63,63;0;69;0,3;1,3
4/04/2024 16:00;10,5;5,9;3,6;10,6;14,3;0,7;0,37;13,5;1,3;107;14,7;65,14;0;54;0,2;1,4
4/04/2024 17:00;10,6;4,5;6,1;13;19,1;0,8;0,44;11,5;1,8;95;13,5;70,75;0;37;0,6;1,6
4/04/2024 18:00;8,3;4,2;4;14,9;18,9;0,7;0,5;8,8;0,9;74;12,6;75,44;0;12;0,4;1,6
4/04/2024 19:00;9,3;3,7;35,8;21,5;57,3;0,9;1,53;2,9;0,4;326;11,7;81,43;0;0;0;3,7
4/04/2024 20:00;12,1;10;39,9;21,9;61,8;0,9;1,48;1;0,3;27;11,3;81,68;0;0;0;4,4
4/04/2024 21:00;11,3;8,8;26,8;18,5;45,3;0,8;1,04;0,8;0,4;41;10,9;84,72;0;0;0;3,4
4/04/2024 22:00;12,6;7,3;23,1;18;41,1;0,7;0,9;0,5;0,4;43;11,2;83,9;0;0;0;2,9
4/04/2024 23:00;13,2;5,3;37,3;16,7;54;1;1,14;0,9;0,4;293;11,4;82,96;0;0;0;3,6
5/04/2024 0:00;18;5;36,2;14,8;51;0,9;0,97;0,5;0,2;312;11;84,7;0;0;0;3,7
5/04/2024 1:00;16,2;5,5;23;14,7;37,7;0,7;0,65;0,6;0,2;346;10,6;85,33;0;0;0;2,8
5/04/2024 2:00;21,2;9,1;11,6;14;25,6;0,6;0,44;1;0,4;316;10;84,32;0;0;0;1,7
5/04/2024 3:00;21,7;8,3;9,3;12,7;22;0,5;0,36;1,4;0,1;327;10;85,75;0;0;0;1,7
5/04/2024 4:00;20,8;12;4,8;12,2;17,1;0,6;0,28;2,3;0,3;311;10,3;85,26;0;0;0;1,3
5/04/2024 5:00;18,9;9,3;3,3;12,4;15,7;0,7;0,22;3,2;0,6;22;10,9;82,42;0;0;0;1,2
5/04/2024 6:00;15,8;6,9;8,7;18,3;27;0,6;0,32;1,2;1,2;31;11,3;78,09;0;0;0;3,5
5/04/2024 7:00;15,6;5,1;18,9;19;37,9;0,7;0,6;2,9;1,1;25;13;71,18;0;79;0;5,1
5/04/2024 8:00;23;5;9,2;11,3;20,5;0,6;0,42;16,3;0,9;131;17,2;51,26;0;299;0;2,4
5/04/2024 9:00;20,7;7,5;3,6;5,3;8,9;0,5;0,22;22,6;1,4;141;18,4;46,08;0;473;0;0,9
5/04/2024 10:00;21,4;16,2;2,1;3,7;5,8;0,5;0,15;23,6;1,9;132;18,5;45,07;0;577;0;0,6
5/04/2024 11:00;20,8;13,8;2,1;3,6;5,7;0,5;0,14;26;2,3;114;18,9;43,75;0;571;0;0,6
5/04/2024 12:00;15,6;10,7;1,9;3,4;5,3;0,5;0,14;25,5;2,5;125;19,3;42,89;0;773;0;0,6
5/04/2024 13:00;19,1;8,4;1,6;2,7;4,2;0,6;0,11;26,7;2,5;126;20,8;36,27;0;969;0;0,6
5/04/2024 14:00;14,5;12,2;1,4;3;4,4;0,5;0,12;25,2;2,6;137;19,8;39,06;0;570;0;0,4
5/04/2024 15:00;11,1;8,6;2,1;3,6;5,7;0,5;0,14;24,3;2,2;174;19,4;42,84;0;651;0;0,6
5/04/2024 16:00;13,4;6,2;1,5;2,8;4,3;0,6;0,12;27,3;2;109;19,7;40,32;0;425;0;0,5
5/04/2024 17:00;10,5;5;2,1;4,5;6,6;0,7;0,18;23,6;1,9;156;19,2;42,83;0;312;0;0,7
5/04/2024 18:00;8;4,3;1,8;6,4;8,2;0,7;0,24;21,3;2,2;153;17,4;49,31;0;84;0;0,8
5/04/2024 19:00;10,9;3,3;0,8;8,6;9,4;0,7;0,28;17,6;0,7;193;15,4;58,07;0;0;0;0,8
5/04/2024 20:00;7,5;2,5;0,9;9,8;10,7;0,7;0,27;18,5;1,5;111;14,9;59,24;0;0;0;0,9
5/04/2024 21:00;10,3;5,1;0,6;9,2;9,8;0,7;0,23;20;1,3;85;14,6;59,71;0;0;0;0,9
5/04/2024 22:00;7,4;4,5;0,5;7,1;7,6;0,7;0,2;20,2;0,6;75;13,8;63,88;0;0;0;0,6
5/04/2024 23:00;13,2;5;0,6;9,9;10,5;0,8;0,27;15,1;0,9;27;13,4;67,82;0;0;0;0,8
6/04/2024 0:00;14,7;4,6;0,6;11,9;12,6;0,8;0,29;12,5;1,3;54;13,7;67,27;0;0;0;1
6/04/2024 1:00;11,4;5,2;0,9;13;13,9;0,9;0,34;11,9;0,8;102;13,3;66,93;0;0;0;1,8
6/04/2024 2:00;15;6,6;0,5;6,7;7,2;0,5;0,25;22,4;1,8;58;13,5;64,01;0;0;0;0,4
6/04/2024 3:00;15,2;6,4;0,7;9,3;10;0,4;0,27;14,8;1,1;83;12,7;68,5;0;0;0;0,8
6/04/2024 4:00;18,4;6,2;0,5;5,7;6,2;0,4;0,21;24,4;1,2;130;12,9;64,8;0;0;0;0,5
6/04/2024 5:00;16,7;6,6;0,8;10,5;11,3;0,5;0,28;11,6;0,6;353;11,7;72,23;0;0;0;0,9
6/04/2024 6:00;12;9,9;1,3;14,3;15,6;1,1;0,33;10,3;1,1;67;12,4;70,4;0;0;0;1,6
6/04/2024 7:00;16;8,2;2,2;11,5;13,7;0,6;0,34;14,9;0,3;97;12,3;75,26;0;38;0;1,2
6/04/2024 8:00;12,7;6,8;2,6;11,7;14,2;0,5;0,41;15,8;0,9;97;13;70,94;0;50;0;1,3
6/04/2024 9:00;11,5;7,5;3;9,4;12,4;0,5;0,4;21,1;1,7;61;13,9;67,59;0;170;0,1;1,2
6/04/2024 10:00;19,1;5,5;1,7;4,4;6,1;0,4;0,22;29,3;3,8;100;15;52,87;0;228;0;0,4
6/04/2024 11:00;13,7;13,1;1,3;3,2;4,4;0,4;0,19;31,8;3,6;114;15,6;49,77;0;371;0;0,5
6/04/2024 12:00;10,7;10,1;1,3;3;4,3;0,4;0,2;32,5;3,2;124;17,6;45,08;0;801;0;0,5
6/04/2024 13:00;18,2;13,4;1,1;2,4;3,6;0,4;0,19;31,9;2,9;127;18,3;43,66;0;722;0;0,2
6/04/2024 14:00;13,5;9,5;1,3;3,8;5,1;0,4;0,23;29,9;2,8;124;16,4;49,97;0;240;0;0,5
6/04/2024 15:00;12,6;7,4;1,2;3,1;4,3;0,4;0,21;31,2;1,9;120;17,5;46,04;0;423;0;0,5
6/04/2024 16:00;19,2;5,9;1,1;3;4,2;0,4;0,2;32;2,8;133;17,7;43,94;0;436;0;0,5
6/04/2024 17:00;22,4;5,3;1,2;3,2;4,5;0,5;0,21;30,8;2,6;131;17,4;45,65;0;299;0;0,5
6/04/2024 18:00;16;4,6;1;4,7;5,7;0,4;0,25;28,9;2,2;109;16;48,07;0;92;0;0,5
6/04/2024 19:00;12,1;8;0,5;7,5;8;0,4;0,28;27,1;1,8;136;13,9;52,01;0;0;0;0,7
6/04/2024 20:00;8,4;6,2;0,5;8,4;8,9;0,4;0,29;24,6;0,8;114;12,7;54,13;0;0;0;0,6
6/04/2024 21:00;7,1;4,9;3,4;18,3;21,7;0,4;0,49;9,5;0,6;54;10,6;62,29;0;0;0;1,3
6/04/2024 22:00;11,6;7,5;3;17,4;20,4;0,3;0,48;12,2;1;96;10,7;58,59;0;0;0;1,3
6/04/2024 23:00;9,5;6,9;6,2;21,7;27,9;0,3;0,59;6,7;0,2;110;10,6;58,16;0;0;0;1,6
7/04/2024 0:00;23,5;12,3;12,2;22,4;34,5;0,2;0,69;1,8;0,7;31;9,1;54,78;0;0;0;2,2
7/04/2024 1:00;27;10,2;18,5;21,4;39,9;0,4;0,71;0,9;0,5;275;8,5;66,51;0;0;0;2,3
7/04/2024 2:00;22,4;11,5;47,4;19,8;67,2;0,7;1,05;0,9;0,2;301;7;78,71;0;0;0;2,8
7/04/2024 3:00;19,9;8,9;75,6;19,1;94,6;0,9;1,35;1,2;0,2;281;6,8;82,55;0;0;0;4
7/04/2024 4:00;28,9;10,3;42,8;19;61,8;0,7;0,89;0,9;0,1;280;7,2;75,35;0;0;0;2,7
7/04/2024 5:00;32;11,8;36,9;18,6;55,5;0,6;0,79;1;0,6;21;6,9;75,52;0;0;0;2,4
7/04/2024 6:00;28,3;8,6;14;20;34,1;0,5;0,49;1,7;0,5;327;8;73,18;0;1;0;1,9
7/04/2024 7:00;24,9;9,2;12,2;17,7;29,9;0,5;0,5;7,2;0,9;14;10,1;65,51;0;85;0;2
7/04/2024 8:00;39,7;12,8;2,4;5,7;8,1;0,4;0,21;32,4;1,5;62;15,7;42,46;0;287;0;0,8
7/04/2024 9:00;33;17,5;1,3;3,4;4,8;0,3;0,15;38,4;1,8;93;17,9;38,71;0;517;0;0,6
7/04/2024 10:00;26,9;19,4;1;2,6;3,6;0,5;0,15;38,1;2,3;113;18,5;40,84;0;693;0;0,5
7/04/2024 11:00;26,9;26,9;0,7;1,7;2,4;0,6;0,13;37,6;2,3;115;18,9;42,78;0;713;0;0,5
7/04/2024 12:00;30,3;19,2;0,8;2,1;2,9;0,7;0,14;36;1,8;137;18,5;44,04;0;506;0;0,5
7/04/2024 13:00;24,9;13,5;0,8;2,4;3,2;0,7;0,16;35,2;2,3;134;17,7;47,27;0;273;0;0,6
7/04/2024 14:00;25,2;10,6;0,8;2,8;3,6;0,8;0,19;34,8;2,1;127;16,4;51,48;0;257;0;0,7
7/04/2024 15:00;28,1;17;1;3,1;4,1;0,8;0,21;36,7;2,4;95;16,9;52,07;0;375;0;0,8
7/04/2024 16:00;39,8;20,6;0,8;2,1;2,9;0,9;0,17;34,9;2;112;18,6;46,95;0;526;0;0,6
7/04/2024 17:00;35,3;14,7;0,7;2,7;3,4;0,9;0,18;32,9;1,2;100;18,1;47,25;0;145;0;0,6
7/04/2024 18:00;30,6;13,4;0,7;3,8;4,4;1;0,2;30,1;2,2;106;16,5;52,89;0;47;0;0,6
7/04/2024 19:00;26,6;17,4;0,3;3,5;3,8;1;0,19;31,8;1,9;103;15;56,92;0;0;0;0,5
7/04/2024 20:00;21,7;19,8;0,4;6,2;6,6;1;0,25;27,5;0,4;214;13,9;61,52;0;0;0;0,6
7/04/2024 21:00;26;15,4;0,4;6,6;7,1;1;0,26;27,8;1,3;143;13,7;62,39;0;0;0;0,6
7/04/2024 22:00;23,1;15,1;0,4;5,6;6;1;0,23;28,1;1,4;96;13,4;63,75;0;0;0;0,7
7/04/2024 23:00;20,1;14,9;0,3;5;5,3;1;0,21;30,2;1,4;86;13,8;62,26;0;0;0;0,7
8/04/2024 0:00;24,3;14,1;0,5;12;12,5;1,5;0,36;15,3;0,9;335;13,4;66,99;0;0;0,1;1,5
8/04/2024 1:00;27,1;17;0,7;9,1;9,9;0,9;0,27;19,9;1,2;23;12,8;74,43;0;0;0;1
8/04/2024 2:00;27,2;17,2;0,6;3,8;4,5;0,7;0,21;24,8;0,6;41;12,7;73,79;0;0;0;0,4
8/04/2024 3:00;24,8;13,2;0,4;2;2,4;0,6;0,16;33,9;1,2;129;13,2;62,3;0;0;0;0,3
8/04/2024 4:00;21,2;17,6;0,4;2,6;3;0,5;0,16;32;1,7;135;12,8;63,28;0;0;0;0,4
8/04/2024 5:00;22,6;12,9;0,4;3,9;4,3;0,6;0,18;31,2;2;131;13;63,27;0;0;0;0,6
8/04/2024 6:00;20,5;9,5;0,7;6,3;6,9;0,6;0,23;30,8;2,7;105;13,2;60,72;0;0;0;1
8/04/2024 7:00;29,1;16,8;1,4;8,4;9,8;0,6;0,31;27,4;3,3;112;13,3;59,7;0;25;0;1,3
8/04/2024 8:00;26,9;14,8;1,5;8,8;10,3;0,6;0,38;27,7;2;98;13,7;59,76;0;76;0;1,2
8/04/2024 9:00;31,4;19,9;1,7;6;7,7;0,6;0,29;31,3;1,6;128;15,3;55,16;0;294;0;1
8/04/2024 10:00;38,3;26,2;1,7;4,9;6,7;0,7;0,27;34;0,9;78;17,5;49,56;0;274;0;1
8/04/2024 11:00;33,7;25,4;1,7;5,4;7,1;0,7;0,28;29,6;2,1;159;16,1;55,96;0;224;0;1
8/04/2024 12:00;31;18;1,9;5,2;7,2;0,7;0,28;27,5;1,9;187;16,1;58,17;0;260;0;0,9
8/04/2024 13:00;34,5;14;2,5;6,3;8,9;0,8;0,33;27;1,9;204;16,4;58,4;0;286;0;1
8/04/2024 14:00;30,9;11,5;1,5;5,3;6,8;0,8;0,32;32,9;2,3;127;16,6;55,83;0;188;0;0,8
8/04/2024 15:00;22,4;11,4;1,1;5,3;6,4;0,8;0,35;34,2;2,4;120;15,4;59,13;0;127;0;0,8
8/04/2024 16:00;17,7;9,1;0,9;6,4;7,3;0,9;0,44;33,3;0,6;38;14,7;60,82;0;55;0;1,2
8/04/2024 17:00;25,7;11,4;1,1;8;9,1;0,8;0,38;30,5;1,6;119;15;57,33;0;70;0;1,3
8/04/2024 18:00;23,7;13,1;1,1;9,6;10,7;0,8;0,43;25,6;0,8;117;14,6;58,26;0;51;0;1,3
8/04/2024 19:00;17,5;15,5;1,4;15,6;17;0,8;0,54;18,9;1,4;96;13,1;63,45;0;0;0;1,8
8/04/2024 20:00;26,2;23,4;1,1;15,1;16,2;0,8;0,46;14,3;0,8;101;11,8;68,51;0;0;0;1,5
8/04/2024 21:00;31,3;23,2;1,4;15,9;17,3;0,7;0,46;12,2;1,2;87;10,8;68,55;0;0;0;1,6
8/04/2024 22:00;22,7;17,1;1;13,5;14,4;0,6;0,41;11,5;1,3;44;11,2;66;0;0;0;1,2
8/04/2024 23:00;25,1;13,1;1,1;15,6;16,7;0,6;0,42;9,1;0,8;106;10,4;68,86;0;0;0;1,3
9/04/2024 0:00;31,1;15,2;10,2;20,3;30,5;0,5;0,56;0,7;0,2;282;8,3;67,61;0;0;0;2,1
9/04/2024 1:00;25,1;12,8;16,4;17,9;34,3;0,5;0,64;0,5;0,3;314;7;78,41;0;0;0;2,4
9/04/2024 2:00;24,7;9,8;15,4;18,4;33,8;0,3;0,55;0,6;0,3;307;6,6;82,16;0;0;0;2,1
9/04/2024 3:00;28;21,4;14,6;16,6;31,3;0,3;0,48;0,9;0,2;245;6,5;85,69;0;0;0;2,2
9/04/2024 4:00;23,7;15,6;9,6;15,9;25,5;0;0,42;0,9;0,1;47;6,7;86,39;0;0;0;2,3
9/04/2024 5:00;29,3;16;9,2;16,9;26,1;0,1;0,4;1,1;0,5;83;7;86,92;0;0;0;2,6
9/04/2024 6:00;30,6;12,2;42,8;20,5;63,3;0,3;0,72;1;0,5;317;7,6;86,4;0;1;0;7
9/04/2024 7:00;35,1;26,3;70,8;24,6;95,4;0,7;1,37;1,7;0,5;341;9,3;74,82;0;50;0;12,9
9/04/2024 8:00;59,8;30;27;20,6;47,7;0,8;0,95;11,8;0,7;86;13,3;57,13;0;218;0;7,1
9/04/2024 9:00;48,6;31,4;3,7;6,5;10,3;0,2;0,34;37,9;1,7;126;16,9;41,72;0;481;0;1,2
9/04/2024 10:00;37,6;33,2;0;0;0;0;0;0;2,8;102;16,6;45,09;0;433;0;1,2
9/04/2024 11:00;45,4;24,8;1,1;4,1;5,2;0,3;0,27;39,1;2,4;106;15,4;51,83;0;232;0;1,1
9/04/2024 12:00;52,2;40,9;2,1;6,1;8,2;0,4;0,33;37,4;2,9;86;16,1;51,59;0;392;0;1,5
9/04/2024 13:00;45,8;29,9;1,5;4,2;5,7;0,5;0,29;38;2,3;112;17,7;47,82;0;554;0;1,1
9/04/2024 14:00;49,9;31,8;1,1;3,4;4,5;0,5;0,26;39,4;1,7;133;18,7;43,74;0;431;0;1
9/04/2024 15:00;51,4;23,8;1;3,5;4,5;0,5;0,26;39,8;2,3;124;18,9;42,33;0;441;0;1
9/04/2024 16:00;44,8;26,9;1;3,9;4,9;0,6;0,27;39,2;2,3;122;18,2;44,55;0;273;0;1,1
9/04/2024 17:00;42,7;29,2;1,5;6,9;8,4;0,6;0,35;37,9;2,3;118;16,8;50,92;0;157;0;1,6
9/04/2024 18:00;39,7;20,6;0,7;6,1;6,8;0,7;0,36;38,8;2,4;117;15,2;56,08;0;50;0;1,3
9/04/2024 19:00;30,8;27,4;0,4;8,2;8,5;0,6;0,4;34,8;1,3;132;13,5;60,94;0;0;0;1,2
9/04/2024 20:00;44,2;25,7;0,4;9,5;9,9;0,5;0,33;34,1;1,1;117;12,8;52,45;0;0;0;1,1
9/04/2024 21:00;37,3;30,2;3,6;18,5;22,1;0,5;0,56;16;0,5;204;10,5;62,27;0;0;0;2
9/04/2024 22:00;30,3;30,3;3,1;23,6;26,6;0,4;0,64;7;0,3;158;8,2;67,9;0;0;0;2,2
9/04/2024 23:00;33,6;21,6;20,7;27,2;48;0,4;1,07;2,5;0,3;222;6,9;77,94;0;0;0;3
10/04/2024 0:00;37,3;24,3;42,7;28,5;71,1;0,5;1,43;1,1;0,3;283;6,7;78,32;0;0;0;4,7
10/04/2024 1:00;40,4;26,4;69,2;25,8;94,9;0,6;1,62;1;0,3;260;6,5;80,15;0;0;0;6
10/04/2024 2:00;47,4;29;52,7;23,4;76,1;0,7;1,28;0,8;0,3;311;5,7;82,48;0;0;0;4,8
10/04/2024 3:00;44,4;31,2;43,5;21,2;64,7;0,5;1,06;0,9;0,2;285;5;84,74;0;0;0;4,6
10/04/2024 4:00;44,7;27,2;38,4;21,2;59,6;0,4;0,85;0,8;0,3;239;4,4;86,34;0;0;0;4,3
10/04/2024 5:00;42,7;23;41,9;18,2;60,1;0,3;0,75;0,9;0,3;299;4,3;87,41;0;0;0;4,5
10/04/2024 6:00;39,1;21,5;41;19,8;60,8;0,3;0,68;0,9;0,2;351;4;88,39;0;1;0;4,8
10/04/2024 7:00;44,8;30;90,7;22,6;113,3;0,6;1,34;1,4;0,3;275;5,9;87,05;0;78;0;12,5
10/04/2024 8:00;63,7;36,3;48,7;26,6;75,3;2,1;1,3;13,8;1,8;38;14;51,07;0;301;0;11,8
10/04/2024 9:00;63,6;31,5;8,9;15,4;24,3;1,2;0,51;29,7;1,6;17;17,1;38,72;0;502;0;2,6
10/04/2024 10:00;64;32,4;5,3;11,8;17,1;0,7;0,41;41,8;1;302;18,9;34,04;0;702;0;2,1
10/04/2024 11:00;52,6;36,6;1,4;4,2;5,6;0,3;0,24;44,9;2,8;101;19,7;28,14;0;851;0;1,2
10/04/2024 12:00;50,8;37,2;1,8;5;6,8;0,4;0,27;44,6;2,2;120;20,9;28,96;0;902;0;1,1
10/04/2024 13:00;48,4;26,8;1,5;4,3;5,8;0,4;0,26;46,2;3;101;21,3;29,24;0;908;0;1
10/04/2024 14:00;41,6;26,8;0,9;2,9;3,9;0,5;0,24;47,2;2;118;22,2;28,32;0;796;0;0,7
10/04/2024 15:00;35,9;21,6;1,1;3,5;4,6;0,6;0,26;44,6;2,1;169;22,2;29,51;0;686;0;0,9
